ID,Name,Currency,Total
468D7AD8-7DD1-D423-8521-094A512308B2,Zachary Munoz,9063.21,21983
691C0D28-CD88-DBD2-162C-298E6059E3BD,Fay Nielsen,3691.8,21984
538B39E8-837C-934D-846A-8C7D6036DDA9,Kristen Mooney,7585.62,22021
879C9E80-B979-3FB0-B7ED-CD3BEA1A7E3C,Xandra Madden,2669.09,22233
73638ED9-7C35-8C2A-BC2C-C3E5AD5786D0,Marcia Rhodes,7210.88,22274
3BEE84AF-D7A3-4345-E179-C476BFDAE529,Bo Watkins,3768,22337
7632AA64-484C-6165-F47F-58813E725E4E,Larissa Clarke,2032.78,22359
66E8B5C5-A665-C9E4-7135-4DC63C4B8CB1,Quail Preston,9982.34,22381
31EFAEEF-7972-E27D-5844-3B6A12F2730C,Chanda Yates,2087.7,22488
78895611-95F9-1F11-6736-B27025514F21,Raymond Gay,5571.12,22501
48125C12-B6C8-2D3E-05E6-F7EDE58E2C0B,Emerald Best,2882.47,22593
67691631-AF34-9EED-27BC-35A550C9A9C0,Evangeline Brown,7026.5,22608
A431A25A-71AD-DBAB-E850-8EB29A2C1429,Scott Marsh,6426.05,22781
5585828C-7BC3-1880-C6F9-C6F114DA8182,Chloe Clayton,8982.84,22872
4D178E81-3C45-6FCA-4654-CE9ECC9AA628,Bo Bender,2669.7,22887
34CECCDC-72E5-5E11-1BC3-341DE7AEB2C4,Idona Ayers,6169.72,22907
EE66E2A5-8BAE-3D85-27F2-807BB9932D4B,Noel Snow,4507.13,23126
C2062D72-9A50-2E38-47AD-D05184C61EB2,Jemima Carlson,5397.69,23190
EEBE0983-69DF-DCD9-6AAE-EC1DB33B9D33,Halla Carpenter,7556.36,23237
B4DBB3E8-7257-A884-2437-DAE155381757,Frances Walsh,8989.07,23347
BD7CC419-D558-65D8-C11E-7A7E79180162,Wayne Zimmerman,8152.33,23635
F7CA7414-8849-90CA-45E8-2268C2141344,Kiona Norton,1648.02,23875
8174A884-0EE9-6674-4A3E-88B591761503,Elvis Richmond,3939.48,24038
1FC1DD78-2C18-AA26-3B85-CDBC1BE53593,Kaye Nolan,4084.41,24139
565BF357-56D6-53D7-2EE5-B8D8CEAB5D8E,Colt Murray,5329.12,24232
9AF25C8A-63A4-7377-5841-A5358631C613,Keegan O'connor,3637.55,24350
5FD4A18D-5EE1-1275-3FEF-86866D1BA008,Aphrodite Mcfadden,4580.94,24415
2A7BE10E-2D44-9D58-1CC7-EF3E395FB8FD,Victoria Tanner,3328.7,24493
36F013E5-C36B-87B3-517D-126F48168447,Vivien Duffy,6249.18,24537
23951739-919A-BB4C-ACBD-CBBA1B027254,Eaton Welch,2334.86,24646
E1D492F4-82EC-A0A4-CE82-E32F6AE98B18,Alma Mayo,9289.65,24666
15418F35-9510-5C87-48ED-CD3C54DD888D,Kyra Warren,4590.25,24677
C457B669-8E61-5289-6BEA-133CC1D4A7A8,Herman Flowers,8913.57,24747
59CA93C1-A3E1-7B4C-9D97-7A8F08CB7D87,Quyn Case,5716.93,24873
A41C2537-1EB1-064B-4B2A-EC37DDA683AA,Danielle Cleveland,1518.78,25042
0D4EAFCB-2215-6729-BACC-DA476E254433,Amery Henry,6067.3,25155
648E341E-87B3-87B3-8BFC-5A4226BAEDAD,Brennan Reid,2936.25,25215
A3D98826-2F30-4734-0E9D-F43BE9E6BE47,Kelly Mcclain,2150.66,25287
A87D2E51-84DB-4E73-51CE-5CBEB2756B2A,Nissim Salinas,2041.33,25305
8DC98B64-78C2-9CD3-779A-2B647C7ADA3D,Martin Ellis,6107.12,25462
4B6066A8-EC49-4515-92EB-9D819A247166,Alan Dejesus,8749.57,25512
95881828-9222-31A7-F16E-67BDA676E65A,Giselle Wilson,5897.43,25516
DEB59DE2-F9DD-19E9-5619-813D289473FA,Nicole Hahn,1266.41,25548
74DCBA1A-E276-290E-F629-1BE6C268185F,Sawyer Valdez,3226.9,25561
D8B8DC22-39D0-2AB3-0E52-B9B7392816A3,Galvin Quinn,6911.29,25562
64DE14DB-4A67-6CB1-05D6-4DFAA083BD31,Guy Castaneda,3558.59,25604
E5978374-41F0-6A3B-DC15-1768AFDD8900,Emi Lang,9878.15,25642
0C9A7AE1-78B2-2A99-C4CE-CA53976E3F92,Ishmael Malone,5997.35,25975
15F4F627-5DA2-3EB6-7DB0-833CF4C9C930,Zoe Farrell,2113.7,26103
37EABC85-D433-64E7-47A7-2E5CA22931C2,Chester Quinn,1390.03,26231
5DD5D6C4-A861-9BEB-A2BE-119A1C25A3D8,Asher Everett,5283.25,26406
3DD362EA-3822-D51A-4292-9C22DF9E9949,Carson Riley,3903.56,26449
95537391-64BE-9F37-4835-F303E86DBCA6,Gavin Young,7753.7,26458
E8331BBB-D93C-D793-C934-87CE60B98C78,Oscar Carrillo,1560.81,26489
B4319954-5D4B-8712-E03C-A1B939A54F10,Tad Gilliam,7284.48,26543
EA847B94-22C9-A7FB-D4D4-6AD54258F1ED,Kyra Soto,8765.09,26561
522551D2-C01E-D32C-5814-095E8E89F610,Charity Morris,6364.85,26616
A947B4A5-2356-392A-E7EE-805D64D049E9,Michael Jenkins,7325.46,26666
8A5E0631-23D1-3A22-E6B3-23D3CC22C818,Kelly Roy,6112.7,26778
7E79A511-08C7-2816-4C32-9226E92BC3AD,Murphy Conway,4943.46,26827
7D09DC69-45C5-9577-192B-47550BDC98EC,Rigel Ayala,6268.82,26829
A89E1122-19D4-D88C-C8C7-9A345579B791,Rafael Allen,2121.5,26891
6CFD1A87-0AE5-68EC-A97A-7AB4AFC917E2,Dillon Whitney,4825.56,27000
94E305DA-6D1C-6BC5-DD53-E7830C0E82C2,Marvin Mercer,6108.4,27023
2B42BF76-B66A-F99D-91D9-39E88CE0937C,Beck Head,1987.85,27161
15DB4D90-4D05-73E4-9838-90C1FCBE9D08,Paul Bright,5337.09,27176
08119510-A9BD-34C7-2403-89D2993D1E93,George Gilbert,5588.59,27230
6F68CD98-8637-86BF-A1A4-FA119D09EAA1,Nadine Carver,5818.95,27235
992775F4-9062-04CA-C24F-28A672189325,Stewart Chandler,7131.43,27334
BBC35228-891C-6CC3-33DF-AEBBA15384C2,Abdul Swanson,6645.81,27415
845D8D28-4D36-3489-D635-1864A9A8B297,Finn Price,7710.3,27436
248537AB-26CF-7A0F-2472-549F7638FD76,Ariel Schwartz,2586.86,27454
D0F7EB9C-458D-7F9B-1393-57ACBDC2365E,Acton Mathis,7114.32,27850
3586FC5E-2F86-C9C6-7182-42B226C1B582,Jaime Becker,4479.14,28021
B35CBD86-B2BF-B229-E6CB-F299CD4ED84C,Steel Luna,7257.82,28131
82ABC1CA-9DCC-2695-EB2A-840C26E248A4,Zeph Whitney,3359.25,28155
B2C10DE3-F915-704D-20B2-BF60959EBF37,Garth Delaney,7632.7,28455
9577DD37-DBA9-D59F-25BD-92495C8D7526,Lenore Hayden,1644.96,28525
5955EE23-56E1-8AB6-DBBD-16C6532B14C8,Sonya Hood,2981.31,28528
B8961353-EB8F-8EA1-249D-EA21D9F20815,Kato Nixon,9749.34,28534
2C25C9C5-1348-F682-1AD5-35B99D4C9F83,Ulric Farmer,4530.39,28692
C3DA4F8A-7939-157D-3FBA-999D92898189,Wynne Meyer,6465.79,28711
47AEE87E-25E8-5951-1718-4755A5CDE202,Wesley Burton,2905.58,28831
A15FAD0D-47F1-DBF9-D4C8-7C5F04DD9CC9,Addison Benton,3157.25,29124
2875336E-5C8D-B4DB-1D1A-55FC649D8954,Gillian Sullivan,1877.01,29131
28C6B6A7-DCF7-684E-5D4B-1F2E9225542E,Clarke Mejia,4249.66,29180
FC0E1825-28DB-69B3-D8ED-D636B40A3A15,Lucius Stokes,6605.67,29191
84B7CD13-97D1-8BE5-91C3-3A22524D3A8A,Donovan Dennis,4454.4,29210
29AED40A-8511-8EAC-C124-81205E273FCC,Maia O'connor,4848.54,29291
012EABBD-63D2-BB14-A178-61C248A15D98,Candice Peck,9668.09,29311
D138F669-DA09-3F86-591C-E742CBC27BB1,Vladimir Flores,2976.4,29419
7C148623-DE9C-E01A-709F-B23BC6A2ED55,Kirsten Nash,4054.71,29518
A8BA4128-976D-26D6-52FE-AF800EF6869C,Dustin Russo,8099.62,29524
7E227062-214C-BAF7-EA92-3446C570C16D,Audra Mayer,8999.04,29580
8496F34B-1B31-7B45-BB68-191AB42988A6,Michelle Decker,8679.29,29658
BAB3127C-3358-8F9C-DDBB-6E427E20D647,Lani Garza,9703.86,29728
2DDC9679-6C5D-0318-4ACA-D7D7E69C3A58,Karleigh Branch,5003.8,29773
9CEF8A3B-D8D7-5214-8544-FB7CA1F31492,Yardley Duffy,1628.33,29790
58C18B3C-3B1E-D381-D9AC-414DB817B3BB,Thane Johns,1208.03,29799
2671A485-DCE9-4E98-1689-BDE9BC17E961,Nehru Morton,3362.61,29804
3E64485A-8448-61B3-5454-790A3F26215C,Carter Quinn,5966.13,29855
B11C5607-394E-A077-C2AA-5B1784C8DA54,Ariel Holland,8543.49,30001
61A45323-C778-D958-86E3-786B72A5B6E7,Carlos Fox,4368.23,30150
D11A511A-AAFA-A8E1-79FC-E56939720256,Colby Knox,4067.12,30244
A660BB80-7E47-7737-51A3-247EC841EB13,Zelenia Kirby,6376.64,30606
632E3865-526C-B9C9-7A17-6B0125769B46,Mari Maddox,3576.31,30757
8772E5C1-7B5C-2DDA-DDF5-F789542A80F2,Amy Lang,4756.18,30779
570755E8-75C2-6665-2C20-4729DDF791E2,Ahmed Mcfadden,8393.44,30833
81284EC5-80D8-3A86-7C6E-72951CC23A2C,Lysandra Day,1107.13,30929
CE73112B-149C-3A7A-746F-3B2F21E6C54C,Madonna Petty,1098.17,30942
D71C22F9-7C7E-54E8-EA7A-1EB583FBD8BE,Holly Ross,4037.53,30974
B275CAC7-F232-846D-EE6C-FCEA241C0B4B,Ursa Brock,2022.2,30976
57FE42C7-AA17-D97D-DE74-C6A930484131,Maggie Horne,4132.13,31055
CED19795-AC4A-7D29-315E-DE1182E4AA96,Zachery Dean,7605.04,31067
4C005C5D-9BE9-C25D-C55D-D7D5BA8CA257,Matthew Stout,4164.09,31071
CBA8358A-2ACC-BB56-1BF4-FE8D7DA21C59,Karleigh Bolton,1828.71,31246
2DC9AECC-7876-E3A1-12EB-FE7A7858B291,Cullen Chapman,3369.31,31422
BEB0C75E-A625-1E1A-3B8D-22AA0B7B8263,Logan Joyce,6791.04,31450
AA675CE7-217E-715D-8DD5-8E95D8655AA6,Aladdin Sampson,6884.01,31479
58E868C1-1F74-5752-5BD1-AEB045620364,Kerry Bauer,8551.35,31669
2889FA9B-9DAA-2319-0CC5-B2764868E929,Stone Mcfadden,2633.9,31712
101A4272-B342-8CE5-64D1-C7D87369199E,Hunter Clark,6442.64,31724
7360A969-7987-F8BB-5D5B-2D85886AF6E1,Leah Garner,8004.9,31754
0477EC92-46E9-3D7E-7BAB-1B555F144E59,Amethyst Summers,5857.45,31771
49CD7687-29CB-38DE-4373-7C154327529C,Tyler Pennington,2029.57,31927
66047294-C728-CA87-CC4B-91B8527B6A42,Kylynn Fry,6412.12,31991
B2A379CE-8D38-0846-053A-485A5C9ED442,Clio Sargent,1710.88,32061
ABAFE3B7-5C7B-AEDC-4413-382E198C6DF9,Astra Turner,4567.78,32174
149E3B7E-7E4A-54C2-E12C-E4BC5E2565A6,Phoebe Rivera,2057.17,32176
9252DB8A-6AAB-439F-9B9A-74C0DA65C983,Riley Nixon,6753.41,32309
C7D7B439-3AAA-2217-C197-83D7BE029EC9,Kirsten Mooney,6717.3,32311
F42CB27D-AFED-6634-554B-2DC76D3D957C,Wesley Valencia,6889.5,32339
9EAF2CF4-6773-1F41-3CFC-110A4BEC39BC,Bruce Conner,4393.72,32482
D508B8F3-BA78-A74C-5171-324BC5EC0D94,Thane Phelps,1896.64,32539
C7A35E2B-454B-BDD8-44CE-4174A0518683,Kelly Sweet,6260.16,32619
5D92A272-3F1D-BE6E-6BE7-8C9BBCF512F7,Macaulay Gilmore,9938.57,32807
AD89DF54-CB93-84A7-758D-5540588BE7FE,Moana Rush,2171.73,32836
D0F8A4DA-FD83-74E4-DEA4-9BDE03E931B3,Seth Decker,5421.24,32882
6D85565B-347C-2482-3FC3-6D71E3D7841D,Georgia Ray,8273.2,32991
A9F1311D-0FA1-AD89-D917-473F7E7CB379,Thor Briggs,6671.29,33094
7BA6916B-C909-7A8D-D8EB-9B400B0AB3C0,Ivor Acevedo,1701.23,33144
A11CC44F-4BAD-7E2A-AC7A-4332A0BDA112,Alisa Randall,3893.92,33213
C1A2123E-4327-89DB-74E7-3EE152408194,Hoyt Conner,8513.19,33227
8A69022E-EC6E-76C8-78BD-2E626C515B3D,Macaulay Gillespie,6273.24,33268
4714E22F-85ED-7127-1BDE-59EADDA550A9,Tallulah Barlow,6166.5,33319
C6E31ABB-74E2-4CC4-D8EF-D3FAE41E3FC5,Sarah Townsend,4259.69,33359
BC3C76CC-3481-699B-B01D-71929D619AAC,Lawrence Dawson,9615.32,33404
CCA2D367-0932-561A-1EBE-BE639179DE4D,Jelani Morrison,9832.75,33450
225546E1-1D5D-B94C-D2CC-C528CDEA23B8,Ulysses Mckee,5724.65,33495
9EA6D197-AA1B-B37E-F3D3-ABD3E41CEB3F,Jeremy Fitzgerald,7202.98,33509
F354D76F-9C92-221E-2856-178F75E2D4A2,Vanna Valencia,5417.15,33632
A4CFBC6A-EEE3-2D9D-AF57-289902900B98,Hilda Osborn,2439.82,33792
43BB31AA-4D45-9929-726D-EFB458344D58,Shaine Reid,4133.5,33954
8D6EE568-35AE-6232-C49E-ECC1B7014999,Wing Blankenship,1673.73,34041
8945D434-BD03-7824-CD9D-D879EF09441B,Abel Koch,5466.67,34049
EC2C57C0-E9FE-5C78-AD23-0DCD1E751EAE,Kelly Pruitt,9031.98,34230
27DCE1F1-929C-9682-24D0-13DF7CB571A8,Arden Jensen,3808.75,34257
0BBED2E9-DB89-ECED-C42C-BA827A9D1BC3,Joshua Cleveland,9261,34545
0E598B64-E137-6DB7-C140-BBF41163BAA4,Tobias Steele,2921.41,34586
8B4CD25E-7FC9-F366-62E5-102BCAC79537,Mercedes Harmon,9396.02,34623
2A2E562E-0976-2F22-3DC1-B5DFE46B97DB,Harper Gay,1974.45,34643
073CCC6F-15D7-9240-4A9D-25B7331B584D,Lavinia Hood,9965.58,34713
11CB3541-86CD-68F2-81ED-BA28D16E0E85,Jena Ware,3825.77,34724
19CC2E3B-AAB2-8151-048A-C6C53E946952,Bevis Lynn,7439.37,34825
907BC544-2DDC-3682-8DE2-A673EE26574E,Baxter Burris,2394.57,34868
6CE325FA-7C75-C6F5-7C7B-9276110C59A2,Ignacia Barnett,3825.05,34891
9537C66C-A64C-2993-78DE-1DE923975E61,Warren Glenn,7946.71,34928
DC7B6FBA-A392-65A8-F511-74A3D12943F8,Sarah Roberson,3489.09,34950
D614B7A9-8195-9A5F-26B9-F3F226E15398,Lance Mullins,9426.07,34952
CB91D115-F182-AA18-8178-DD8C0D742E76,Nell Doyle,5926.85,35177
DDC4259D-ACD6-EB1E-AE6B-2F40DAE9C943,Beck Wilson,8012.33,35284
5919C7E8-7C6B-61EB-8382-C3C5BFC7EEE5,Mari Shepherd,7359.53,35287
ADDA5A9B-48BF-4D9B-255F-28B074D9AE48,Harding Stanley,3063.47,35546
F83E3EE4-9C11-48EC-FFE7-B8C8C9C8984A,Zoe Gilbert,9078.63,35610
49E2ABA3-9942-3BBA-9A54-667D7E984E27,Ella Briggs,8732.31,35713
BB141BC1-1B15-F9E5-198D-59645256283C,Hope Castro,9295.73,35852
44B2362B-B1EB-7333-EADE-6E21DAAFE2D2,Ava Gallegos,2066.85,35885
C66327B8-97EB-E86E-D9DE-3C2F0A61A828,Hop Waters,2443.43,35897
AD3548C4-34E1-BDE1-97CC-9E9128DD2B49,Deirdre Rose,7249.71,35905
A4536FD4-8395-66B9-8849-76E7EACD53DA,Kareem Tate,7842.37,36223
386B53C0-83BD-5949-1846-D81FCDEE581E,Kuame Phillips,3838.62,36276
AD9B236A-97E4-4974-A939-EE7457579670,Reuben Mercer,7087.64,36301
AB2E36FE-22A0-AA42-D228-34DC8F813215,Harper Raymond,6294.38,36304
9EB955ED-771E-D3D8-BCFF-76F7B4529536,Kato Wagner,4105.77,36450
AD55D669-1D79-B968-A027-0157CB17076B,Kessie Dominguez,5917.8,36671
735366D2-C5DD-4303-9D37-E4BE473188CE,Irma Guerra,2471.65,36687
9189D94B-FDFE-EA4F-AF99-B9D1BABE2E4C,Clark Chandler,5988.59,36723
6407C1DD-D89E-C57C-9975-7956A78A6514,Jermaine Barlow,4128.92,36873
BB119563-ECD2-AFB5-ECB1-D964689A11E0,Belle Lang,5720.6,36892
74C7DA90-A423-51EA-E859-CFB5E5BEAA1D,Mufutau Sandoval,2635.38,36893
348CA12D-31A3-13D5-83DD-831D78784792,Evan Salinas,7425.38,36943
67F5ABA4-323B-1A09-8CF2-AC111D05A969,Kristen Day,1036.97,36957
77185D2D-C7E6-36A7-848B-F9349D0A380A,Jared Ellis,1572.71,36981
B9332AE2-819D-66B9-C6C9-76E2B96300D9,Cole Mercado,7242.78,37028
48E89474-E87D-492C-98BD-93289E011E57,Alyssa Cortez,6356.59,37110
B877E1D2-2365-9F8B-1F84-C73DEE1467F0,Priscilla Cleveland,6899.38,37130
274C87B8-EC1C-DC5D-BE94-51E837B99159,Kieran Strickland,3924.37,37158
C3B4A32C-AA68-3557-24C5-E28E0862CD19,Charissa Rollins,7561.93,37220
5C758F54-8534-44C7-7A7F-26E66D191C0B,Jamalia Meadows,5015.65,37323
5C513668-74D5-63BA-1B47-51D657E4989C,Claire Hodges,4934.69,37346
BB531671-A24A-FE5C-DBA5-45F2B89A7653,Elijah Rodriguez,4830.23,37475
63DE7A5B-AC32-C710-A44D-94265BEF27C9,Eaton Lara,4571.46,37616
78E19A41-05BD-E77C-CB1B-3B4C91DC287A,Ralph Keller,7402.59,37621
AA9EC761-D93A-2C3B-2FAB-985582EF4B1C,Phillip Guerra,7117.62,37644
DF72B9DF-7882-80DD-87D4-23DE384847D4,Lucius Mccray,4908.61,37754
6E557BAA-E3A6-3BC7-5065-42AB76A083E0,Ori O'connor,8415.23,37806
F5B540EC-DAC1-21E9-8E81-6BDA7E06C561,Wesley Day,4875.18,37840
8A1B9686-56BB-E9EC-E2D1-346EDE61C8A5,Benedict Richardson,1419.88,37873
204A84E8-D92B-754E-91CD-4F3D57851761,Vera Owen,4917.92,37912
3E6473E8-F4C1-3323-82DB-B5DBE9C4F7C8,Alea Knox,7903.59,37954
1D961DE6-065F-C739-988A-E8F6F31FC7AC,Jack Snider,6133.66,37966
91D5B62B-AC66-E721-1A46-693156153C3A,Kaseem Rodriquez,3669.52,38017
7EE25A4A-FA8E-1E6D-D26E-4646C7116B74,Tanek Buckner,5324.73,38099
B0338C79-89BA-3D96-16D7-19D483279D67,Hilda Schmidt,8700.09,38119
A8F98DC5-7CCF-8E59-E2AD-FF4779D3DE95,Emery Rasmussen,8325.3,38197
2D29AAA7-6885-412E-145D-8C3F876EC7BE,Uriel Meyer,5586.41,38263
6E221B1A-6047-188E-B15C-4C7D9E6E0FC8,Gareth Parker,7937.77,38298
2B7D4892-65BA-787E-27C5-34736D747D69,Destiny Nielsen,6547.66,38780
E5215D3E-C272-98AC-3941-DBE355A83ADB,Chaim Salas,7039.77,38828
384DB25D-CB66-9E73-344A-D2E317668DA0,Martina Burton,3416.71,38908
319C7B18-D9B4-8BEA-4DCB-E861624C95D5,Shelby Keller,7141.57,38946
906C6F8D-1BCD-226A-BE62-AEB11896BE31,Paul Price,7782.27,39036
9199CDD3-E1F3-71F1-AFA7-A430A2254236,Adrienne Trevino,2051.59,39183
5961C2C4-1B25-4B79-7BC6-8AA0E9149ABE,Gabriel Ross,7117.72,39237
FD71199B-91C0-B36E-3112-E8B17A15ADB3,Ezekiel Horton,3319.33,39271
19B7C10D-9C9C-10E7-73EB-6553BB81E0B5,Vielka Monroe,2296.42,39336
E93E55D0-63E8-E73D-1D65-689F656E4545,Kibo Mullen,2377.02,39459
56592133-87EE-72AC-43FA-A7AE244DB27B,Isabella Rocha,7206.65,39482
6B5E6A9D-240C-8959-8C56-72E2726A524A,Caesar Christensen,5043.65,39484
27262AD4-1E35-AE10-2541-A2D1ACFB2E19,Brody Wilkinson,2647.61,39533
1AFBDF66-47CB-053A-D1C4-8CA2C7982B84,Stephen Norton,5610.98,39596
834186A7-4CB4-1BC3-3E5F-849CA527252E,Fatima Ruiz,1188.69,39723
083ACEDE-A76A-A641-EB84-B9FC6BBBDEB0,Leilani Burks,6153.91,39757
ABE4036D-ADB5-296A-4513-526CE85DE84F,Mason Hart,2523.51,39775
94F1A597-B525-13FB-4C49-B2043AB8FFDE,William Rivers,4331.4,39831
6DD00CA1-C277-BD87-B43C-D72D5DD69D9A,Willow Barrera,7204.93,39878
9854614B-2789-A28A-C68E-0C452E981BC7,Magee Montoya,3376.64,39961
78A8143B-1B41-440C-20DE-D9ADC5B66A54,Myles Carlson,4880.97,40124
F55D981B-2563-BC6E-378D-1C689CEC7C9A,Hall Dominguez,6629.36,40212
C72D594A-2D53-C732-DEC2-34B390A8012B,Lillian Mcfarland,8377.88,40326
D608555F-94AA-BC6C-7295-83B555A15986,Ezra Cooke,1506.72,40395
A81F89DD-3C9F-CA02-D99C-CCC567C27F21,Leonard Olson,5088.94,40418
3338A189-F83B-7B8D-4587-6E1A1CEA9170,Hope Wallace,5519.46,40447
88855BE8-40B9-D473-8E8E-3CF683D154BA,Ryder Byrd,4937.3,40655
6576EFC3-73C0-A97D-33E9-8D55E2655C4E,Silas Love,1019.82,40670
E15E0FAC-3EBC-3C5E-48C6-C92E9C9C02D4,Richard King,1252.79,40685
A55C216E-286F-BCC6-FEF5-5342C4D1900D,Samuel Hogan,5161.07,40768
CCF889D2-3B2A-C11D-2C36-C410361E085D,Hedda Bauer,4673.7,40774
C401689A-31D2-D848-179A-61D7112E7D24,Rafael Holcomb,5274.03,40864
76827A96-A3A3-BC74-EB75-D82308C3C886,Burke Miles,5415.52,40868
32062675-16D6-64F2-0FF9-D8966B175340,Beverly Robles,6610.54,41015
F91196CA-7E9B-07D6-1CA1-89BB95B9AEFE,Nola Owen,4925.47,41053
2B03C0F2-4E6D-7839-9B9D-5585823E431C,Octavius Dorsey,9609.79,41193
7E765202-7566-A4A8-5496-68F0C10C1C24,Ezra Baker,9036.32,41298
163BBAB3-0A5B-837A-C1E3-C8614B434AB2,Kay Martin,9970.25,41312
A3039F48-ACE7-7D36-1C8D-4AD1C3EF1881,Kaye Snow,4794.66,41362
D49A22B7-CBA6-6C91-7DDB-1DDBDEB245EE,Hadley Schultz,7380.23,41433
7191A618-B529-AC42-6385-2E4FD3ACCDAE,Ramona Mcintosh,8921.18,41449
3F77EB11-1EB7-534C-1886-2B9C6C692351,Alan Valentine,6385.16,41588
19931264-4DF8-9751-72CD-3B41FB6BACAC,Jenna Strong,5441.33,41606
8782D668-5405-5BAA-6E2D-6B59D9A3C6F0,Kasper Weeks,6452.28,41667
1567BC03-CC8B-5535-542B-AA592C522903,Rudyard Rollins,9474.39,41717
3FED4754-C74C-2E11-9406-9282FBB3C9E2,Coby Vega,1723.08,41723
962B61A2-39D8-D1DE-4997-E94345DB2602,Adara Solomon,1080.56,41800
E54A4463-74A6-A137-9223-AB68DC87C762,Phelan Ballard,3309.43,41909
427EBE61-7A68-7926-7BC1-CEE493C95FA8,Hedwig Calhoun,2649.95,41931
C415888A-DECC-B9CF-8225-32C77842B684,Rahim Randolph,3943.06,41977
9CEA2DD0-E99E-3B7E-248B-0543C2797E4C,Noble Murphy,9188.34,42246
8978B23E-B51E-9DA4-36D5-5AB73EBC4335,Benedict Mathews,2103.27,42295
974CF646-102A-37BA-8CAE-4A6197C07FE5,Rylee Robles,1903.04,42323
0B19DAAD-71B8-C961-777C-8B3496791354,Brock Clarke,2500.87,42353
0A8B4580-9884-8914-CC2D-52426A829346,Octavius Griffin,4234.29,42414
FA924516-4849-ABD6-0EF0-19562C418A6B,Kaseem Carey,2647.03,42518
E90F1E55-AB92-5E7B-87E7-D858CA9A5E73,Harrison Daniels,3250.66,42556
052D63EC-8429-D21D-72CB-A7E8B7C376AB,Lara Marquez,3734.7,42573
5191E951-103A-63E6-46BA-25EF73672E71,Lee Wise,4617.51,42623
8F1799D3-E7C3-1846-2682-091EA68BDD9B,Kylie Alvarez,2398.26,42714
E575D8A8-CECD-2D1B-5EE8-72471E7222C7,Ivor Perkins,8242.69,42727
1DDA03DC-B24B-E411-C157-9287A33580FC,Brent Hernandez,1589.16,42747
D6531C4A-9BB6-AE46-5D97-BFBB5B72417A,Fatima Battle,3628.38,42792
5CBE013C-E65A-A54A-1471-267CBC64FE50,Stone Calhoun,7563.63,42796
57A1CBF3-DE7D-A552-53EF-05C9D4D896AC,Isaac Herring,4997.48,42924
5B663BA1-68C7-40F8-BB7D-11E1D4D54D25,Camden Mayo,2421.17,42958
6EB6E762-ADB9-2BB9-523B-E013C7C0E26E,Kirby Workman,8036.02,42999
80D0BC6A-7248-5D03-A6D7-5D0516A7B3C5,Kennan Pitts,4794.73,43007
5964ACEA-8A9E-420D-936D-1EAC084B6B3D,Xena Duke,7284.62,43073
E68EC389-4319-3BC3-977A-A2256C9BBDAD,Burton Ford,2289.8,43100
CEE5C17C-496D-1E4D-59E1-7CD4AC912AB6,Beverly Bradshaw,3438.14,43183
671E8459-80EB-5B23-1252-5A58726818DA,Diana Robinson,9242.05,43250
D7E3E29B-D5E1-E0AD-B467-4DD1E1C7BA82,Amir Hebert,8298.3,43353
32B6AB0F-1C97-6781-8EB6-CE4A1052F17B,Whilemina Moore,3020.36,43355
9C536CDD-F1C6-89E8-A3D3-D85621F4321F,Reagan Nixon,1744.11,43395
22F298A3-62DA-9E21-A23C-20065183F8EC,Yuli Butler,1830.51,43526
983B3846-7B74-5C0A-A215-7C6A94C93393,Drew Brewer,3718.27,43544
E13274E7-7BC3-71E5-4CA8-AA3D6B377C26,Edward Love,8787.49,43572
0B4D171B-2754-E92D-2930-0338559AB11A,Maisie Lambert,6444.42,43576
A227E90D-7F95-DC14-6F84-44D074CA375E,Yoshio Allen,8801.28,43627
C68A2989-6403-9EFA-C3FC-5B99EFA2A6C5,Kiara Gallagher,2497.95,43753
57DEB57A-7E36-6161-7DC1-B8EACB6218CA,Carson Tyler,9027.48,43803
20766815-1948-CD33-75BD-AA23373FC9F8,Ferris Garrett,1700.23,43847
28BCD204-666A-CBD2-B154-0BB175B77898,Jaime Waters,5117.72,43902
FEB3147A-FD4A-DE16-7EE2-3A3E8C32227C,Gloria Soto,5204.1,43969
7080D378-7969-401A-B63C-32B2733D3ED7,Beatrice Hunt,6066.71,43991
21CD197C-4288-BF75-9E79-6F2370C75237,Erin Gross,7508.93,43995
41E789BF-2BBF-5578-F672-8938B4BB1659,Aileen Zimmerman,4286.12,44191
744D41B9-537B-7232-2184-68A665B4BEA9,Clio Nielsen,5119.09,44286
C1545DB9-9D45-A925-B064-7D4E6E71455A,Mira Holden,6930.3,44307
DBED61E4-14A5-8B75-E955-5193AC40D207,Joelle Love,7747.77,44425
84E6E159-1E9A-4E96-2E62-D3899E9E93F6,Helen Gray,7742.04,44432
A613DA3F-8380-4BDE-B573-3372C4D935C0,Zena Logan,1974.47,44435
B52E7517-4196-67E3-1ED8-E61CD962E922,Plato Hubbard,2252.52,44445
6D316108-9A5B-D49B-AA55-7AC9BFB3B07E,Nicholas Wilson,6316.2,44634
32E51B47-31D8-5EEF-CBF6-AB79A59921C6,Gloria Savage,1663.04,44634
24FB9361-464E-7188-A2AA-6935063A5D88,Yeo Dalton,2701.61,44759
92AE6EC8-B3D6-4CA9-9B80-24B53B39BDDC,Ingrid Allison,9068.96,44812
